GaugeID,Start Date,End Date,Peak Flood Level (m),Peak FL Date,Num Peak FL,Peak Discharge Q (cumec),Peak Discharge Date,Flood Volume (cumec),Event Duration (days),Time to Peak (days),Recession Time (day),Flood Type
INDOFLOODS-gauge-503-2,1981-07-21,1981-07-23,133.8,1981-07-21,2,6900.0,1981-07-21,20200.0,3,1,3,Severe Flood
INDOFLOODS-gauge-503-3,1982-08-13,1982-08-13,130.395,1982-08-13,1,8932.5,1982-08-13,8932.5,1,1,1,Flood
INDOFLOODS-gauge-503-4,1982-08-19,1982-08-19,133.6,1982-08-19,1,19000.0,1982-08-19,19000.0,1,1,1,Severe Flood
INDOFLOODS-gauge-503-5,1982-08-24,1982-08-27,145.3,1982-08-25,1,54499.46,1982-08-25,154914.12,4,2,3,Severe Flood
INDOFLOODS-gauge-503-6,1983-07-09,1983-07-09,151.54,1983-07-09,1,889.74,1983-07-09,889.74,1,1,1,Severe Flood
INDOFLOODS-gauge-503-7,1983-09-10,1983-09-12,130.72,1983-09-10,1,12896.16,1983-09-10,27505.81,3,1,3,Flood
INDOFLOODS-gauge-503-8,1984-08-21,1984-08-23,136.6,1984-08-22,1,16600.0,1984-08-22,41500.0,3,2,2,Severe Flood
INDOFLOODS-gauge-503-9,1984-09-08,1984-09-08,132.0,1984-09-08,1,9750.0,1984-09-08,9750.0,1,1,1,Severe Flood
INDOFLOODS-gauge-503-10,1985-08-10,1985-08-12,136.15,1985-08-11,1,22250.0,1985-08-11,49350.0,3,2,2,Severe Flood
INDOFLOODS-gauge-503-11,1985-09-25,1985-09-26,133.5,1985-09-26,1,25749.59,1985-09-26,46868.61,2,2,1,Severe Flood
INDOFLOODS-gauge-503-12,1985-10-10,1985-10-11,132.77,1985-10-10,1,30090.71,1985-10-10,52728.08,2,1,2,Severe Flood
INDOFLOODS-gauge-503-13,1986-07-25,1986-07-31,141.6,1986-07-29,1,37600.0,1986-07-29,191681.75,7,5,3,Severe Flood
INDOFLOODS-gauge-503-14,1986-08-16,1986-08-20,141.35,1986-08-18,1,36150.0,1986-08-18,109872.74,5,3,3,Severe Flood
INDOFLOODS-gauge-503-15,1987-08-27,1987-09-02,133.34,1987-09-02,1,16085.34,1987-09-02,92100.56,7,7,1,Severe Flood
INDOFLOODS-gauge-503-16,1988-08-07,1988-08-07,131.75,1988-08-07,1,7717.94,1988-08-07,7717.94,1,1,1,Severe Flood
INDOFLOODS-gauge-503-17,1990-09-02,1990-09-02,130.18,1990-09-02,1,7027.45,1990-09-02,7027.45,1,1,1,Flood
INDOFLOODS-gauge-503-18,1990-09-17,1990-09-18,131.1,1990-09-18,1,14073.11,1990-09-18,24518.04,2,2,1,Severe Flood
INDOFLOODS-gauge-503-19,1990-10-01,1990-10-01,133.82,1990-10-01,1,2603.32,1990-10-01,2603.32,1,1,1,Severe Flood
INDOFLOODS-gauge-503-20,1991-07-26,1991-07-26,132.535,1991-07-26,1,11590.05,1991-07-26,11590.05,1,1,1,Severe Flood
INDOFLOODS-gauge-503-21,1991-08-02,1991-08-02,130.335,1991-08-02,1,8954.81,1991-08-02,8954.81,1,1,1,Flood
INDOFLOODS-gauge-503-22,1991-08-21,1991-08-23,132.985,1991-08-21,2,11949.66,1991-08-22,32081.36,3,1,3,Severe Flood
INDOFLOODS-gauge-503-23,1991-08-26,1991-08-28,139.66,1991-08-26,1,20079.63,1991-08-26,43487.56,3,1,3,Severe Flood
INDOFLOODS-gauge-503-24,1992-08-19,1992-08-19,131.5,1992-08-19,1,8737.84,1992-08-19,8737.84,1,1,1,Severe Flood
INDOFLOODS-gauge-503-25,1993-08-07,1993-08-08,132.15,1993-08-07,1,10197.74,1993-08-07,20343.22,2,1,2,Severe Flood
INDOFLOODS-gauge-503-26,1993-09-21,1993-09-21,132.79,1993-09-21,1,9564.04,1993-09-21,9564.04,1,1,1,Severe Flood
INDOFLOODS-gauge-503-27,1994-08-04,1994-08-04,129.96,1994-08-04,1,10311.88,1994-08-04,10311.88,1,1,1,Flood
INDOFLOODS-gauge-503-28,1994-08-07,1994-08-07,132.9,1994-08-07,1,16400.0,1994-08-07,16400.0,1,1,1,Severe Flood
INDOFLOODS-gauge-503-29,1994-09-09,1994-09-09,130.085,1994-09-09,1,10322.29,1994-09-09,10322.29,1,1,1,Flood
INDOFLOODS-gauge-503-30,1995-08-26,1995-08-27,129.95,1995-08-26,1,7728.33,1995-08-26,15396.18,2,1,2,Flood
INDOFLOODS-gauge-503-31,1995-09-05,1995-09-06,134.22,1995-09-05,1,17318.28,1995-09-05,31042.53,2,1,2,Severe Flood
INDOFLOODS-gauge-503-32,1996-07-28,1996-07-30,133.33,1996-07-29,1,15050.42,1996-07-29,41073.63,3,2,2,Severe Flood
INDOFLOODS-gauge-503-33,1996-08-09,1996-08-09,129.83,1996-08-09,1,7853.38,1996-08-09,7853.38,1,1,1,Flood
INDOFLOODS-gauge-503-34,1996-08-21,1996-08-27,145.4,1996-08-24,1,57524.55,1996-08-24,217976.23,7,4,4,Severe Flood
INDOFLOODS-gauge-503-35,1996-08-31,1996-09-04,133.88,1996-09-02,1,17275.4,1996-09-02,70620.6,5,3,3,Severe Flood
INDOFLOODS-gauge-503-36,1996-09-08,1996-09-10,131.5,1996-09-09,1,9402.62,1996-09-09,25812.42,3,2,2,Severe Flood
INDOFLOODS-gauge-503-37,1997-08-09,1997-08-09,130.64,1997-08-09,1,9785.93,1997-08-09,9785.93,1,1,1,Flood
INDOFLOODS-gauge-503-38,1999-07-26,1999-07-26,134.71,1999-07-26,1,16031.04,1999-07-26,16031.04,1,1,1,Severe Flood
INDOFLOODS-gauge-503-39,1999-08-01,1999-08-01,131.5,1999-08-01,1,8142.03,1999-08-01,8142.03,1,1,1,Severe Flood
INDOFLOODS-gauge-503-40,2000-07-21,2000-07-24,139.55,2000-07-22,1,26220.0,2000-07-22,71822.18,4,2,3,Severe Flood
INDOFLOODS-gauge-503-41,2001-07-03,2001-07-05,135.01,2001-07-04,1,15939.4,2001-07-04,38229.6,3,2,2,Severe Flood
INDOFLOODS-gauge-503-42,2001-07-12,2001-07-12,130.9,2001-07-12,1,8923.87,2001-07-12,8923.87,1,1,1,Severe Flood
INDOFLOODS-gauge-503-43,2001-08-17,2001-08-18,132.45,2001-08-17,1,13594.24,2001-08-17,23930.09,2,1,2,Severe Flood
INDOFLOODS-gauge-503-44,2004-08-17,2004-08-19,132.725,2004-08-18,1,14683.69,2004-08-18,34228.88,3,2,2,Severe Flood
INDOFLOODS-gauge-503-45,2004-08-25,2004-08-27,137.05,2004-08-26,1,22343.19,2004-08-26,51144.6,3,2,2,Severe Flood
INDOFLOODS-gauge-503-46,2005-07-16,2005-07-17,131.125,2005-07-16,1,5120.97,2005-07-16,9676.64,2,1,2,Severe Flood
INDOFLOODS-gauge-503-47,2006-08-10,2006-08-13,134.18,2006-08-12,1,17265.81,2006-08-12,45200.59,4,3,2,Severe Flood
INDOFLOODS-gauge-503-48,2006-08-16,2006-08-17,135.65,2006-08-17,1,22010.29,2006-08-17,43640.74,2,2,1,Severe Flood
INDOFLOODS-gauge-503-49,2006-08-20,2006-08-23,137.75,2006-08-21,1,25430.29,2006-08-21,77932.65,4,2,3,Severe Flood
INDOFLOODS-gauge-503-50,2006-09-02,2006-09-05,141.5,2006-09-03,1,33748.04,2006-09-03,86202.08,4,2,3,Severe Flood
INDOFLOODS-gauge-503-51,2006-09-08,2006-09-09,134.74,2006-09-09,1,19057.92,2006-09-09,37400.43,2,2,1,Severe Flood
INDOFLOODS-gauge-503-52,2009-09-08,2009-09-08,152.75,2009-09-08,1,587.831,2009-09-08,587.831,1,1,1,Severe Flood
INDOFLOODS-gauge-506-1,1993-09-18,1993-09-18,204.69,1993-09-18,1,11715.99,1993-09-18,11715.99,1,1,1,Severe Flood
INDOFLOODS-gauge-506-2,1994-08-05,1994-08-05,203.025,1994-08-05,1,7984.14,1994-08-05,7984.14,1,1,1,Flood
INDOFLOODS-gauge-506-3,1994-08-07,1994-08-07,203.55,1994-08-07,1,8964.41,1994-08-07,8964.41,1,1,1,Flood
INDOFLOODS-gauge-506-4,1999-08-07,1999-08-07,204.775,1999-08-07,1,11868.74,1999-08-07,11868.74,1,1,1,Severe Flood
INDOFLOODS-gauge-506-5,2005-07-05,2005-07-05,205.0,2005-07-05,1,20000.0,2005-07-05,20000.0,1,1,1,Severe Flood
INDOFLOODS-gauge-506-6,2008-06-21,2008-06-21,204.7,2008-06-21,1,12000.0,2008-06-21,12000.0,1,1,1,Severe Flood
INDOFLOODS-gauge-509-1,2010-10-27,2010-10-27,26.36,2010-10-27,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-509-2,2011-06-16,2011-06-16,28.08,2011-06-16,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-509-3,2011-06-19,2011-06-19,25.88,2011-06-19,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-509-4,2012-06-17,2012-06-17,51.6,2012-06-17,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-509-5,2012-07-17,2012-07-17,42.8,2012-07-17,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-509-6,2012-07-19,2012-07-20,48.6,2012-07-19,1,,,,2,1,2,Severe Flood
INDOFLOODS-gauge-509-7,2012-08-11,2012-08-11,76.6,2012-08-11,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-509-8,2012-08-25,2012-08-25,48.0,2012-08-25,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-509-9,2012-09-05,2012-09-06,112.0,2012-09-05,1,,,,2,1,2,Severe Flood
INDOFLOODS-gauge-509-10,2013-06-01,2013-06-01,26.36,2013-06-01,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-509-11,2013-10-15,2013-10-15,26.1,2013-10-15,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-509-12,2015-08-02,2015-08-02,24.74,2015-08-02,1,,,,1,1,1,Flood
INDOFLOODS-gauge-509-13,2016-08-12,2016-08-12,24.82,2016-08-12,1,,,,1,1,1,Flood
INDOFLOODS-gauge-509-14,2016-08-21,2016-08-21,24.94,2016-08-21,1,,,,1,1,1,Flood
INDOFLOODS-gauge-509-15,2016-08-24,2016-08-24,24.74,2016-08-24,1,,,,1,1,1,Flood
INDOFLOODS-gauge-509-16,2016-08-27,2016-08-27,24.84,2016-08-27,1,,,,1,1,1,Flood
INDOFLOODS-gauge-509-17,2016-09-06,2016-09-08,25.38,2016-09-06,1,,,,3,1,3,Flood
INDOFLOODS-gauge-509-18,2016-09-10,2016-09-12,25.08,2016-09-12,1,,,,3,3,1,Flood
INDOFLOODS-gauge-509-19,2017-07-24,2017-08-06,25.92,2017-07-25,1,,,,14,2,13,Severe Flood
INDOFLOODS-gauge-509-20,2017-08-08,2017-08-09,25.04,2017-08-08,2,,,,2,1,2,Flood
INDOFLOODS-gauge-509-21,2017-08-15,2017-08-17,24.96,2017-08-16,2,,,,3,2,2,Flood
INDOFLOODS-gauge-509-22,2017-08-19,2017-08-21,24.84,2017-08-19,2,,,,3,1,3,Flood
INDOFLOODS-gauge-509-23,2017-08-31,2017-09-06,24.94,2017-09-03,1,,,,7,4,4,Flood
INDOFLOODS-gauge-509-24,2017-09-10,2017-09-22,25.12,2017-09-16,1,,,,13,7,7,Flood
INDOFLOODS-gauge-509-25,2017-09-29,2017-09-30,24.84,2017-09-29,1,,,,2,1,2,Flood
INDOFLOODS-gauge-509-26,2017-10-21,2017-10-22,25.12,2017-10-22,1,,,,2,2,1,Flood
INDOFLOODS-gauge-509-27,2018-07-23,2018-07-24,24.86,2018-07-24,1,,,,2,2,1,Flood
INDOFLOODS-gauge-509-28,2018-07-27,2018-07-29,24.8,2018-07-28,1,,,,3,2,2,Flood
INDOFLOODS-gauge-509-29,2018-07-31,2018-08-04,25.04,2018-08-02,1,,,,5,3,3,Flood
INDOFLOODS-gauge-509-30,2018-08-06,2018-08-08,25.52,2018-08-07,1,,,,3,2,2,Flood
INDOFLOODS-gauge-509-31,2018-08-10,2018-08-11,24.8,2018-08-11,1,,,,2,2,1,Flood
INDOFLOODS-gauge-509-32,2018-08-16,2018-08-19,24.8,2018-08-17,2,,,,4,2,3,Flood
INDOFLOODS-gauge-509-33,2018-08-21,2018-08-23,24.78,2018-08-22,1,,,,3,2,2,Flood
INDOFLOODS-gauge-509-34,2018-08-27,2018-08-31,24.8,2018-08-29,2,,,,5,3,3,Flood
INDOFLOODS-gauge-509-35,2018-09-02,2018-09-07,25.06,2018-09-06,1,,,,6,5,2,Flood
INDOFLOODS-gauge-509-36,2018-09-11,2018-09-14,24.86,2018-09-12,1,,,,4,2,3,Flood
INDOFLOODS-gauge-509-37,2018-09-22,2018-09-24,24.82,2018-09-23,1,,,,3,2,2,Flood
INDOFLOODS-gauge-509-38,2018-10-13,2018-10-16,24.92,2018-10-14,1,,,,4,2,3,Flood
INDOFLOODS-gauge-509-39,2020-08-23,2020-08-28,25.24,2020-08-23,1,,,,6,1,6,Flood
INDOFLOODS-gauge-511-1,1976-08-29,1976-08-29,480.595,1976-08-29,1,341.0,1976-08-29,341.0,1,1,1,Severe Flood
INDOFLOODS-gauge-511-2,1978-08-30,1978-08-30,479.925,1978-08-30,1,439.4,1978-08-30,439.4,1,1,1,Severe Flood
INDOFLOODS-gauge-511-3,1979-08-10,1979-08-11,482.0,1979-08-11,1,1046.0,1979-08-11,1880.0,2,2,1,Severe Flood
INDOFLOODS-gauge-511-4,1981-08-11,1981-08-11,478.515,1981-08-11,1,695.0,1981-08-11,695.0,1,1,1,Flood
INDOFLOODS-gauge-511-5,1981-08-17,1981-08-17,479.73,1981-08-17,1,815.0,1981-08-17,815.0,1,1,1,Severe Flood
INDOFLOODS-gauge-511-6,1984-08-04,1984-08-04,479.135,1984-08-04,1,1013.0,1984-08-04,1013.0,1,1,1,Flood
INDOFLOODS-gauge-511-7,1984-08-11,1984-08-11,480.13,1984-08-11,1,1100.0,1984-08-11,1100.0,1,1,1,Severe Flood
INDOFLOODS-gauge-511-8,1986-08-15,1986-08-16,481.6,1986-08-16,1,900.0,1986-08-16,1580.0,2,2,1,Severe Flood
INDOFLOODS-gauge-511-9,1990-08-24,1990-08-24,481.17,1990-08-24,1,1400.0,1990-08-24,1400.0,1,1,1,Severe Flood
INDOFLOODS-gauge-511-10,1994-09-07,1994-09-07,478.745,1994-09-07,1,963.8,1994-09-07,963.8,1,1,1,Flood
INDOFLOODS-gauge-511-11,1996-07-28,1996-07-29,481.3,1996-07-28,1,1380.0,1996-07-28,2505.0,2,1,2,Severe Flood
INDOFLOODS-gauge-511-12,1997-07-27,1997-07-27,482.1,1997-07-27,1,1500.0,1997-07-27,1500.0,1,1,1,Severe Flood
INDOFLOODS-gauge-512-1,1976-12-25,1976-12-31,779.7810000000001,1976-12-29,1,3.66,1976-12-29,15.9,7,5,3,Severe Flood
INDOFLOODS-gauge-512-2,1978-12-29,1978-12-31,641.636,1978-12-31,1,6.2,1978-12-30,18.47,3,3,1,Severe Flood
INDOFLOODS-gauge-512-3,1979-08-11,1979-08-11,453.22,1979-08-11,1,2250.0,1979-08-11,2250.0,1,1,1,Flood
INDOFLOODS-gauge-512-4,1982-12-28,1982-12-28,835.0,1982-12-28,1,0.0,1982-12-28,,1,1,1,Severe Flood
INDOFLOODS-gauge-512-5,1984-08-11,1984-08-12,454.2,1984-08-12,1,5925.0,1984-08-12,10786.0,2,2,1,Severe Flood
INDOFLOODS-gauge-512-6,1984-08-20,1984-08-20,454.855,1984-08-20,1,6630.0,1984-08-20,6630.0,1,1,1,Severe Flood
INDOFLOODS-gauge-512-7,1986-08-16,1986-08-16,455.24,1986-08-16,1,6536.0,1986-08-16,6536.0,1,1,1,Severe Flood
INDOFLOODS-gauge-512-8,1988-09-11,1988-09-17,455.968,1988-09-13,1,8.824,1988-09-13,46.463,7,3,5,Severe Flood
INDOFLOODS-gauge-512-9,1988-10-04,1988-10-04,453.3,1988-10-04,1,3600.0,1988-10-04,3600.0,1,1,1,Flood
INDOFLOODS-gauge-512-10,1990-08-24,1990-08-24,453.34,1990-08-24,1,4000.0,1990-08-24,4000.0,1,1,1,Flood
INDOFLOODS-gauge-512-11,1995-07-26,1995-07-26,454.2,1995-07-26,1,3400.0,1995-07-26,3400.0,1,1,1,Severe Flood
INDOFLOODS-gauge-512-12,1995-09-04,1995-09-04,455.7,1995-09-04,1,4500.0,1995-09-04,4500.0,1,1,1,Severe Flood
INDOFLOODS-gauge-512-13,1996-07-28,1996-07-29,456.05,1996-07-28,1,0.0,1996-07-28,,2,1,2,Severe Flood
INDOFLOODS-gauge-512-14,1997-07-27,1997-07-27,456.0,1997-07-27,1,3200.0,1997-07-27,3200.0,1,1,1,Severe Flood
INDOFLOODS-gauge-512-15,2004-08-24,2004-08-24,454.5,2004-08-24,1,4700.0,2004-08-24,4700.0,1,1,1,Severe Flood
INDOFLOODS-gauge-512-16,2006-08-10,2006-08-11,455.4,2006-08-11,1,6600.0,2006-08-11,10500.0,2,2,1,Severe Flood
INDOFLOODS-gauge-512-17,2006-08-19,2006-08-19,454.04,2006-08-19,1,4600.0,2006-08-19,4600.0,1,1,1,Severe Flood
INDOFLOODS-gauge-512-18,2006-09-07,2006-09-07,454.5,2006-09-07,1,5300.0,2006-09-07,5300.0,1,1,1,Severe Flood
INDOFLOODS-gauge-526-1,1972-08-30,1972-08-31,330.19,1972-08-31,1,16193.5,1972-08-31,28737.5,2,2,1,Severe Flood
INDOFLOODS-gauge-526-2,1973-08-03,1973-08-03,369.79,1973-08-03,1,281.3,1973-08-03,281.3,1,1,1,Severe Flood
INDOFLOODS-gauge-526-3,1973-08-29,1973-08-31,330.45,1973-08-30,1,20658.2,1973-08-30,40008.2,3,2,2,Severe Flood
INDOFLOODS-gauge-526-4,1973-09-05,1973-09-06,325.02,1973-09-06,1,9678.0,1973-09-06,17478.0,2,2,1,Severe Flood
INDOFLOODS-gauge-526-5,1974-08-18,1974-08-20,329.25,1974-08-19,1,17288.2,1974-08-19,35198.2,3,2,2,Severe Flood
INDOFLOODS-gauge-526-6,1975-08-22,1975-08-24,328.2,1975-08-23,1,15847.8,1975-08-23,38112.7,3,2,2,Severe Flood
INDOFLOODS-gauge-526-7,1977-06-27,1977-06-27,324.28,1977-06-27,1,9250.0,1977-06-27,9250.0,1,1,1,Severe Flood
INDOFLOODS-gauge-526-8,1977-08-08,1977-08-08,326.84,1977-08-08,1,13455.2,1977-08-08,13455.2,1,1,1,Severe Flood
INDOFLOODS-gauge-526-9,1979-08-10,1979-08-10,322.18,1979-08-10,1,8158.1,1979-08-10,8158.1,1,1,1,Flood
INDOFLOODS-gauge-526-10,1980-08-29,1980-08-30,326.73,1980-08-30,1,12375.0,1980-08-30,24606.0,2,2,1,Severe Flood
INDOFLOODS-gauge-526-11,1983-09-09,1983-09-10,325.63,1983-09-09,1,14890.5,1983-09-09,25015.5,2,1,2,Severe Flood
INDOFLOODS-gauge-526-12,1984-08-19,1984-08-20,327.6,1984-08-19,1,12220.0,1984-08-19,21800.0,2,1,2,Severe Flood
INDOFLOODS-gauge-526-13,1987-09-18,1987-09-18,323.71,1987-09-18,1,10800.0,1987-09-18,10800.0,1,1,1,Severe Flood
INDOFLOODS-gauge-526-14,1988-08-05,1988-08-05,324.03,1988-08-05,1,11200.0,1988-08-05,11200.0,1,1,1,Severe Flood
INDOFLOODS-gauge-526-15,1991-08-24,1991-08-25,329.24,1991-08-24,1,19500.0,1991-08-24,35507.0,2,1,2,Severe Flood
INDOFLOODS-gauge-526-16,1991-08-31,1991-08-31,322.86,1991-08-31,1,9490.0,1991-08-31,9490.0,1,1,1,Flood
INDOFLOODS-gauge-526-17,1992-09-12,1992-09-12,323.45,1992-09-12,1,9400.0,1992-09-12,9400.0,1,1,1,Severe Flood
INDOFLOODS-gauge-526-18,1994-07-18,1994-07-18,323.5,1994-07-18,1,9868.0,1994-07-18,9868.0,1,1,1,Severe Flood
INDOFLOODS-gauge-526-19,1994-07-21,1994-07-23,327.22,1994-07-21,1,15600.0,1994-07-21,36942.0,3,1,3,Severe Flood
INDOFLOODS-gauge-526-20,1994-08-05,1994-08-07,323.75,1994-08-06,1,10384.0,1994-08-06,26758.0,3,2,2,Severe Flood
INDOFLOODS-gauge-526-21,1995-08-11,1995-08-11,323.59,1995-08-11,1,10000.0,1995-08-11,10000.0,1,1,1,Severe Flood
INDOFLOODS-gauge-526-22,1999-09-16,1999-09-20,329.26,1999-09-19,1,21500.0,1999-09-19,77478.0,5,4,2,Severe Flood
INDOFLOODS-gauge-526-23,2002-08-18,2002-08-18,323.5,2002-08-18,1,9800.0,2002-08-18,9800.0,1,1,1,Severe Flood
INDOFLOODS-gauge-526-24,2004-08-23,2004-08-23,323.8,2004-08-23,1,12300.0,2004-08-23,12300.0,1,1,1,Severe Flood
INDOFLOODS-gauge-526-25,2005-07-05,2005-07-05,322.68,2005-07-05,1,9402.76,2005-07-05,9402.76,1,1,1,Flood
INDOFLOODS-gauge-526-26,2005-09-16,2005-09-16,323.56,2005-09-16,1,10452.2,2005-09-16,10452.2,1,1,1,Severe Flood
INDOFLOODS-gauge-526-27,2019-08-15,2019-08-15,322.51,2019-08-15,1,,,,1,1,1,Flood
INDOFLOODS-gauge-532-1,1977-08-08,1977-08-09,481.089,1977-08-08,1,593.9,1977-08-09,1180.8,2,1,2,Severe Flood
INDOFLOODS-gauge-532-2,1977-09-02,1977-09-02,478.089,1977-09-02,1,561.0,1977-09-02,561.0,1,1,1,Severe Flood
INDOFLOODS-gauge-532-3,1977-09-14,1977-09-14,480.98900000000003,1977-09-14,1,4167.0,1977-09-14,4167.0,1,1,1,Severe Flood
INDOFLOODS-gauge-532-4,1978-08-17,1978-08-17,477.389,1978-08-17,1,1881.0,1978-08-17,1881.0,1,1,1,Severe Flood
INDOFLOODS-gauge-532-5,1978-08-29,1978-08-31,479.04900000000004,1978-08-30,1,1189.0,1978-08-30,3066.9,3,2,2,Severe Flood
INDOFLOODS-gauge-532-6,1979-08-04,1979-08-04,476.685,1979-08-04,1,495.5,1979-08-04,495.5,1,1,1,Flood
INDOFLOODS-gauge-532-7,1979-08-10,1979-08-10,478.2,1979-08-10,1,900.0,1979-08-10,900.0,1,1,1,Severe Flood
INDOFLOODS-gauge-532-8,1980-06-15,1980-06-15,476.4,1980-06-15,1,601.0,1980-06-15,601.0,1,1,1,Flood
INDOFLOODS-gauge-532-9,1980-06-22,1980-06-22,476.3,1980-06-22,1,582.0,1980-06-22,582.0,1,1,1,Flood
INDOFLOODS-gauge-532-10,1980-08-30,1980-08-31,479.8,1980-08-30,1,1288.0,1980-08-30,1813.0,2,1,2,Severe Flood
INDOFLOODS-gauge-532-11,1981-08-10,1981-08-11,480.18,1981-08-10,1,2238.0,1981-08-10,2818.0,2,1,2,Severe Flood
INDOFLOODS-gauge-532-12,1981-08-16,1981-08-16,476.24,1981-08-16,1,395.0,1981-08-16,395.0,1,1,1,Flood
INDOFLOODS-gauge-532-13,1984-08-04,1984-08-04,478.5,1984-08-04,1,1699.0,1984-08-04,1699.0,1,1,1,Severe Flood
INDOFLOODS-gauge-532-14,1984-08-11,1984-08-11,480.93,1984-08-11,1,4464.0,1984-08-11,4464.0,1,1,1,Severe Flood
INDOFLOODS-gauge-532-15,1984-08-19,1984-08-20,481.99,1984-08-19,1,5320.0,1984-08-19,7280.0,2,1,2,Severe Flood
INDOFLOODS-gauge-532-16,1986-07-24,1986-07-25,479.76,1986-07-24,1,2000.0,1986-07-24,2830.4,2,1,2,Severe Flood
INDOFLOODS-gauge-532-17,1986-08-15,1986-08-17,482.81,1986-08-16,1,4300.0,1986-08-16,6005.0,3,2,2,Severe Flood
INDOFLOODS-gauge-532-18,1987-07-08,1987-07-08,476.525,1987-07-08,1,342.8,1987-07-08,342.8,1,1,1,Flood
INDOFLOODS-gauge-532-19,1988-08-05,1988-08-05,478.22,1988-08-05,1,1005.0,1988-08-05,1005.0,1,1,1,Severe Flood
INDOFLOODS-gauge-532-20,1988-08-20,1988-08-20,476.995,1988-08-20,1,605.6,1988-08-20,605.6,1,1,1,Flood
INDOFLOODS-gauge-532-21,1988-10-04,1988-10-04,476.2,1988-10-04,1,382.9,1988-10-04,382.9,1,1,1,Flood
INDOFLOODS-gauge-532-22,1989-09-01,1989-09-01,476.71,1989-09-01,1,552.5,1989-09-01,552.5,1,1,1,Flood
INDOFLOODS-gauge-532-23,1990-08-24,1990-08-24,479.11,1990-08-24,1,1571.0,1990-08-24,1571.0,1,1,1,Severe Flood
INDOFLOODS-gauge-532-24,1991-07-31,1991-07-31,479.59,1991-07-31,1,1688.0,1991-07-31,1688.0,1,1,1,Severe Flood
INDOFLOODS-gauge-532-25,1993-07-17,1993-07-17,477.475,1993-07-17,1,666.5,1993-07-17,666.5,1,1,1,Severe Flood
INDOFLOODS-gauge-532-26,1993-07-29,1993-07-29,477.03,1993-07-29,1,552.3,1993-07-29,552.3,1,1,1,Severe Flood
INDOFLOODS-gauge-532-27,1993-08-04,1993-08-04,477.47,1993-08-04,1,659.1,1993-08-04,659.1,1,1,1,Severe Flood
INDOFLOODS-gauge-532-28,1993-08-06,1993-08-06,477.74,1993-08-06,1,808.4,1993-08-06,808.4,1,1,1,Severe Flood
INDOFLOODS-gauge-532-29,1994-07-05,1994-07-05,476.8,1994-07-05,1,573.5,1994-07-05,573.5,1,1,1,Flood
INDOFLOODS-gauge-532-30,1994-08-02,1994-08-02,478.65,1994-08-02,1,1269.0,1994-08-02,1269.0,1,1,1,Severe Flood
INDOFLOODS-gauge-532-31,1994-08-20,1994-08-20,478.935,1994-08-20,1,1487.0,1994-08-20,1487.0,1,1,1,Severe Flood
INDOFLOODS-gauge-532-32,1994-08-31,1994-08-31,478.02,1994-08-31,1,410.0,1994-08-31,410.0,1,1,1,Severe Flood
INDOFLOODS-gauge-532-33,1994-09-03,1994-09-03,476.32,1994-09-03,1,480.0,1994-09-03,480.0,1,1,1,Flood
INDOFLOODS-gauge-532-34,1994-09-06,1994-09-07,480.11,1994-09-07,1,1850.0,1994-09-07,2475.0,2,2,1,Severe Flood
INDOFLOODS-gauge-532-35,1995-07-27,1995-07-27,480.07,1995-07-27,1,2000.0,1995-07-27,2000.0,1,1,1,Severe Flood
INDOFLOODS-gauge-532-36,1995-09-16,1995-09-16,476.75,1995-09-16,1,56.0,1995-09-16,56.0,1,1,1,Flood
INDOFLOODS-gauge-532-37,1996-07-26,1996-07-27,478.985,1996-07-26,1,1280.0,1996-07-27,2494.0,2,1,2,Severe Flood
INDOFLOODS-gauge-532-38,1996-08-24,1996-08-24,476.65,1996-08-24,1,550.0,1996-08-24,550.0,1,1,1,Flood
INDOFLOODS-gauge-532-39,1997-07-26,1997-07-27,478.985,1997-07-26,1,1280.0,1997-07-27,2494.0,2,1,2,Severe Flood
INDOFLOODS-gauge-532-40,1997-08-24,1997-08-24,476.65,1997-08-24,1,550.0,1997-08-24,550.0,1,1,1,Flood
INDOFLOODS-gauge-532-41,1998-09-16,1998-09-16,479.3,1998-09-16,1,215.3,1998-09-16,215.3,1,1,1,Severe Flood
INDOFLOODS-gauge-532-42,1998-09-23,1998-09-23,479.82,1998-09-23,1,1200.0,1998-09-23,1200.0,1,1,1,Severe Flood
INDOFLOODS-gauge-532-43,1999-09-14,1999-09-14,476.8,1999-09-14,1,571.5,1999-09-14,571.5,1,1,1,Flood
INDOFLOODS-gauge-532-44,1999-09-25,1999-09-25,476.5,1999-09-25,1,504.0,1999-09-25,504.0,1,1,1,Flood
INDOFLOODS-gauge-532-45,2001-06-15,2001-06-15,476.3,2001-06-15,1,623.6,2001-06-15,623.6,1,1,1,Flood
